transaction_id,customer_id,product_id,date,country,quantity,unit_price_usd,total_usd
TX_03858,Client_924,Product_030,2024-09-14 05:20:36,Panama,1,50,50
TX_03859,Client_471,Product_020,2024-01-10 16:10:15,United States,2,50,100
TX_03860,Client_454,Product_018,2024-04-17 17:07:19,United States,4,10,40
TX_03861,Client_771,Product_004,2024-08-04 10:35:25,Mexico,2,25,50
TX_03862,Client_965,Product_048,2024-05-20 09:16:39,Panama,2,75,150
TX_03863,Client_969,Product_036,2024-02-03 04:42:29,Costa Rica,4,25,100
TX_03864,Client_007,Product_006,2024-08-31 14:25:34,Panama,1,50,50
TX_03865,Client_188,Product_003,2024-11-14 16:06:08,United States,3,50,150
TX_03866,Client_004,Product_018,2024-04-03 15:06:39,Panama,3,75,225
TX_03867,Client_743,Product_047,2024-03-29 03:52:10,Mexico,2,100,200
TX_03868,Client_645,Product_040,2024-12-08 11:56:41,Costa Rica,2,75,150
TX_03869,Client_907,Product_018,2024-04-22 05:29:51,Panama,4,75,300
TX_03870,Client_125,Product_023,2024-09-26 20:35:39,Costa Rica,1,10,10
TX_03871,Client_015,Product_035,2024-09-29 05:10:29,Costa Rica,3,100,300
TX_03872,Client_960,Product_006,2024-02-23 14:56:31,United States,3,25,75
TX_03873,Client_994,Product_026,2024-05-27 22:38:19,Panama,4,100,400
TX_03874,Client_525,Product_021,2024-04-11 10:06:02,Costa Rica,4,75,300
TX_03875,Client_630,Product_024,2024-07-08 08:02:30,United States,3,75,225
TX_03876,Client_240,Product_015,2024-06-12 10:59:41,Mexico,1,75,75
TX_03877,Client_775,Product_027,2024-03-25 10:10:16,Mexico,1,75,75
TX_03878,Client_360,Product_032,2024-05-12 03:19:55,Panama,1,75,75
TX_03879,Client_518,Product_012,2024-12-14 05:19:19,Costa Rica,2,100,200
TX_03880,Client_952,Product_005,2024-12-02 21:25:14,Panama,1,75,75
TX_03881,Client_320,Product_007,2024-12-04 23:34:51,Costa Rica,2,50,100
TX_03882,Client_231,Product_022,2024-07-07 09:35:19,United States,2,50,100
TX_03883,Client_946,Product_027,2024-02-03 06:32:06,Mexico,4,10,40
TX_03884,Client_030,Product_015,2024-08-01 22:06:41,Mexico,2,25,50
TX_03885,Client_534,Product_039,2024-04-24 13:39:58,Mexico,2,50,100
TX_03886,Client_921,Product_045,2024-01-02 01:12:01,Mexico,4,10,40
TX_03887,Client_156,Product_035,2024-04-07 09:42:22,Panama,1,100,100
TX_03888,Client_630,Product_026,2024-06-15 03:01:41,Costa Rica,1,25,25
TX_03889,Client_852,Product_023,2024-04-29 23:45:32,Panama,3,75,225
TX_03890,Client_935,Product_013,2024-09-01 17:15:13,United States,3,75,225
TX_03891,Client_963,Product_026,2024-01-27 18:51:21,Mexico,2,100,200
TX_03892,Client_901,Product_003,2024-02-21 11:23:31,Costa Rica,3,25,75
TX_03893,Client_705,Product_029,2024-06-11 07:15:58,Panama,4,50,200
TX_03894,Client_399,Product_002,2024-04-25 17:41:29,Costa Rica,3,25,75
TX_03895,Client_346,Product_028,2024-04-11 21:31:30,Panama,3,10,30
TX_03896,Client_195,Product_023,2024-04-25 06:47:17,Costa Rica,2,100,200
TX_03897,Client_168,Product_036,2024-10-01 14:00:27,Costa Rica,4,50,200
TX_03898,Client_377,Product_049,2024-10-14 12:15:55,Mexico,3,25,75
TX_03899,Client_489,Product_006,2024-09-23 23:13:48,Panama,1,25,25
TX_03900,Client_751,Product_011,2024-08-25 01:50:21,United States,4,50,200
TX_03901,Client_362,Product_038,2024-12-19 07:53:27,Costa Rica,4,10,40
TX_03902,Client_482,Product_034,2024-09-23 08:20:26,United States,2,10,20
TX_03903,Client_244,Product_017,2024-04-21 11:28:53,Mexico,4,25,100
TX_03904,Client_581,Product_003,2024-10-20 04:46:25,United States,4,75,300
TX_03905,Client_607,Product_044,2024-02-15 19:50:44,Costa Rica,4,50,200
TX_03906,Client_589,Product_046,2024-03-14 02:29:14,Costa Rica,4,10,40
TX_03907,Client_171,Product_034,2024-12-16 22:34:52,Costa Rica,4,10,40
TX_03908,Client_513,Product_022,2024-07-28 13:52:53,Panama,4,10,40
TX_03909,Client_406,Product_029,2024-06-20 23:32:40,United States,4,100,400
TX_03910,Client_574,Product_029,2024-11-09 05:00:37,Panama,1,75,75
TX_03911,Client_207,Product_005,2024-05-23 07:27:53,Costa Rica,4,10,40
TX_03912,Client_154,Product_010,2024-01-22 15:02:44,Costa Rica,2,75,150
TX_03913,Client_786,Product_010,2024-06-07 17:21:04,Mexico,1,25,25
TX_03914,Client_048,Product_009,2024-04-09 09:54:01,Mexico,4,25,100
TX_03915,Client_649,Product_021,2024-04-05 10:51:48,Costa Rica,3,100,300
TX_03916,Client_001,Product_013,2024-08-13 15:27:48,Panama,2,75,150
TX_03917,Client_747,Product_010,2024-09-14 05:10:45,Panama,1,50,50
TX_03918,Client_905,Product_038,2024-05-25 16:16:06,Costa Rica,2,100,200
TX_03919,Client_768,Product_011,2024-11-29 12:37:32,United States,1,10,10
TX_03920,Client_407,Product_004,2024-01-22 16:57:16,Panama,3,25,75
TX_03921,Client_107,Product_046,2024-12-01 06:00:54,Costa Rica,2,25,50
TX_03922,Client_173,Product_031,2024-08-05 09:02:12,Mexico,2,50,100
TX_03923,Client_506,Product_049,2024-08-26 16:34:13,Costa Rica,1,100,100
TX_03924,Client_130,Product_034,2024-04-17 07:06:59,Panama,1,75,75
TX_03925,Client_398,Product_042,2024-01-01 18:09:15,Costa Rica,3,25,75
TX_03926,Client_294,Product_035,2024-10-26 13:48:23,United States,4,10,40
TX_03927,Client_552,Product_039,2024-05-31 05:13:44,United States,1,50,50
TX_03928,Client_447,Product_039,2024-07-25 20:27:29,Panama,1,50,50
TX_03929,Client_850,Product_033,2024-07-20 13:28:59,Costa Rica,1,50,50
TX_03930,Client_016,Product_008,2024-03-02 21:45:46,United States,3,10,30
TX_03931,Client_639,Product_032,2024-06-29 17:05:55,United States,4,50,200
TX_03932,Client_885,Product_033,2024-06-09 17:14:07,Mexico,4,75,300
TX_03933,Client_349,Product_008,2024-12-16 16:14:02,Panama,3,75,225
TX_03934,Client_203,Product_046,2024-09-21 04:47:19,Mexico,4,100,400
TX_03935,Client_134,Product_014,2024-01-14 10:34:31,Mexico,2,100,200
TX_03936,Client_771,Product_034,2024-02-16 03:23:58,United States,3,75,225
TX_03937,Client_526,Product_008,2024-06-20 19:54:16,Costa Rica,1,10,10
TX_03938,Client_508,Product_042,2024-01-19 07:20:02,Mexico,4,100,400
TX_03939,Client_066,Product_007,2024-10-28 05:21:20,Panama,2,50,100
TX_03940,Client_480,Product_013,2024-03-11 12:05:44,Panama,3,75,225
TX_03941,Client_863,Product_021,2024-05-05 15:38:24,Costa Rica,3,25,75
TX_03942,Client_459,Product_047,2024-10-21 08:50:42,Panama,1,10,10
TX_03943,Client_342,Product_032,2024-01-25 22:56:18,Mexico,1,10,10
TX_03944,Client_707,Product_011,2024-07-13 22:40:40,Costa Rica,3,75,225
TX_03945,Client_626,Product_014,2024-02-06 23:58:22,Panama,2,25,50
TX_03946,Client_159,Product_011,2024-10-04 21:32:00,Panama,1,10,10
TX_03947,Client_161,Product_002,2024-05-04 11:05:26,Mexico,3,100,300
TX_03948,Client_254,Product_034,2024-12-23 02:36:33,Mexico,3,25,75
TX_03949,Client_984,Product_044,2024-04-11 06:01:58,Mexico,1,50,50
TX_03950,Client_897,Product_047,2024-11-20 07:26:54,Mexico,4,100,400
TX_03951,Client_940,Product_017,2024-08-31 04:18:54,Costa Rica,2,25,50
TX_03952,Client_527,Product_014,2024-09-06 20:56:32,Costa Rica,4,75,300
TX_03953,Client_549,Product_025,2024-04-16 01:01:48,Costa Rica,4,10,40
TX_03954,Client_155,Product_048,2024-02-22 17:11:21,United States,2,100,200
TX_03955,Client_486,Product_027,2024-09-01 21:56:25,Mexico,2,75,150
TX_03956,Client_432,Product_008,2024-12-25 19:54:47,Mexico,1,25,25
TX_03957,Client_027,Product_017,2024-03-17 02:31:05,Costa Rica,1,50,50
TX_03958,Client_012,Product_005,2024-10-08 12:13:48,Panama,1,10,10
TX_03959,Client_067,Product_012,2024-03-31 17:36:25,Panama,2,10,20
TX_03960,Client_542,Product_038,2024-07-24 12:52:49,Mexico,4,100,400
TX_03961,Client_096,Product_018,2024-08-31 05:22:26,Mexico,2,75,150
TX_03962,Client_215,Product_026,2024-10-19 07:14:21,Costa Rica,1,25,25
TX_03963,Client_194,Product_031,2024-08-23 19:49:27,Mexico,4,25,100
TX_03964,Client_647,Product_037,2024-06-26 19:18:10,Panama,1,75,75
TX_03965,Client_290,Product_006,2024-10-10 19:54:40,Panama,4,10,40
TX_03966,Client_544,Product_041,2024-06-07 01:41:03,Mexico,1,75,75
TX_03967,Client_885,Product_015,2024-01-11 22:56:24,Costa Rica,2,25,50
TX_03968,Client_039,Product_042,2024-02-26 22:41:27,Costa Rica,3,75,225
TX_03969,Client_864,Product_049,2024-09-18 03:42:38,Panama,3,10,30
TX_03970,Client_939,Product_026,2024-12-09 12:38:43,Costa Rica,4,100,400
TX_03971,Client_939,Product_012,2024-06-24 01:37:59,Panama,2,10,20
TX_03972,Client_206,Product_041,2024-05-11 09:58:53,Mexico,1,50,50
TX_03973,Client_899,Product_047,2024-07-19 10:19:48,Panama,4,50,200
TX_03974,Client_942,Product_014,2024-05-31 23:33:22,Mexico,4,75,300
TX_03975,Client_928,Product_001,2024-07-08 04:07:59,Costa Rica,1,10,10
TX_03976,Client_555,Product_017,2024-10-22 19:37:52,United States,1,10,10
TX_03977,Client_484,Product_033,2024-08-17 08:07:24,United States,1,25,25
TX_03978,Client_337,Product_029,2024-04-12 09:46:17,United States,2,100,200
TX_03979,Client_496,Product_045,2024-02-11 11:55:48,Panama,3,10,30
TX_03980,Client_771,Product_031,2024-07-31 00:51:22,United States,4,75,300
TX_03981,Client_249,Product_008,2024-09-11 22:26:45,Panama,4,25,100
TX_03982,Client_074,Product_030,2024-12-21 23:12:03,Costa Rica,3,25,75
TX_03983,Client_373,Product_013,2024-06-28 19:13:42,Mexico,4,75,300
TX_03984,Client_831,Product_016,2024-11-23 18:29:38,United States,2,75,150
TX_03985,Client_879,Product_002,2024-04-08 17:56:54,Panama,1,10,10
TX_03986,Client_808,Product_045,2024-10-13 22:45:01,Costa Rica,3,10,30
TX_03987,Client_786,Product_018,2024-02-07 19:39:28,Costa Rica,2,25,50
TX_03988,Client_835,Product_035,2024-02-14 00:59:02,United States,1,25,25
TX_03989,Client_871,Product_045,2024-06-27 21:39:28,Costa Rica,3,100,300
TX_03990,Client_702,Product_019,2024-11-29 17:06:20,Costa Rica,2,25,50
TX_03991,Client_138,Product_013,2024-11-07 04:17:30,Costa Rica,3,75,225
TX_03992,Client_948,Product_004,2024-04-06 14:34:40,Panama,3,75,225
TX_03993,Client_457,Product_019,2024-10-13 10:18:41,Costa Rica,2,100,200
TX_03994,Client_814,Product_025,2024-07-28 12:45:05,Costa Rica,4,50,200
TX_03995,Client_823,Product_038,2024-06-05 15:04:03,Costa Rica,2,50,100
TX_03996,Client_942,Product_031,2024-01-11 19:28:32,Costa Rica,3,75,225
TX_03997,Client_843,Product_036,2024-02-07 10:33:07,Costa Rica,3,50,150
TX_03998,Client_444,Product_004,2024-09-14 06:12:17,Panama,2,50,100
TX_03999,Client_353,Product_039,2024-03-27 01:58:27,Costa Rica,1,100,100
TX_04000,Client_996,Product_007,2024-02-26 02:57:19,Costa Rica,1,25,25
TX_04001,Client_794,Product_016,2024-04-14 10:32:24,Mexico,1,25,25
TX_04002,Client_411,Product_048,2024-01-25 13:21:12,Costa Rica,1,50,50
TX_04003,Client_678,Product_005,2024-09-17 07:25:36,Costa Rica,2,10,20
TX_04004,Client_790,Product_047,2024-05-25 20:44:06,Panama,4,100,400
TX_04005,Client_538,Product_023,2024-04-29 03:09:39,Costa Rica,1,50,50
TX_04006,Client_982,Product_036,2024-02-03 23:02:19,Panama,3,10,30
TX_04007,Client_453,Product_032,2024-10-21 03:56:36,United States,1,10,10
TX_04008,Client_419,Product_024,2024-11-08 16:44:49,Costa Rica,4,100,400
TX_04009,Client_450,Product_025,2024-10-01 22:57:06,Mexico,2,25,50
TX_04010,Client_995,Product_045,2024-01-15 18:35:02,Panama,4,75,300
TX_04011,Client_585,Product_028,2024-06-23 20:39:24,United States,4,10,40
TX_04012,Client_115,Product_019,2024-10-10 06:02:22,Mexico,4,75,300
TX_04013,Client_051,Product_007,2024-03-04 17:06:14,Panama,1,75,75
TX_04014,Client_369,Product_044,2024-12-27 16:05:55,United States,1,100,100
TX_04015,Client_914,Product_041,2024-07-23 19:59:39,Mexico,4,25,100
TX_04016,Client_683,Product_017,2024-05-16 23:52:00,Costa Rica,2,100,200
TX_04017,Client_780,Product_002,2024-01-02 07:37:07,Mexico,1,10,10
TX_04018,Client_515,Product_016,2024-11-18 18:48:56,Mexico,2,25,50
TX_04019,Client_210,Product_039,2024-07-19 17:33:28,Mexico,1,50,50
TX_04020,Client_888,Product_018,2024-05-18 19:34:49,Panama,2,25,50
TX_04021,Client_998,Product_039,2024-01-10 19:13:31,Costa Rica,1,100,100
TX_04022,Client_903,Product_001,2024-01-08 20:47:58,Costa Rica,4,100,400
TX_04023,Client_993,Product_003,2024-03-08 16:29:15,Panama,3,75,225
TX_04024,Client_902,Product_021,2024-01-17 11:04:41,Mexico,3,50,150
TX_04025,Client_850,Product_030,2024-02-03 10:27:38,Costa Rica,2,25,50
TX_04026,Client_813,Product_011,2024-08-17 06:48:18,Mexico,2,50,100
TX_04027,Client_895,Product_022,2024-01-30 07:53:22,Costa Rica,4,75,300
TX_04028,Client_854,Product_047,2024-01-23 08:31:10,Panama,4,50,200
TX_04029,Client_627,Product_025,2024-04-06 07:40:37,United States,2,50,100
TX_04030,Client_679,Product_003,2024-07-22 01:07:28,Mexico,3,25,75
TX_04031,Client_435,Product_030,2024-12-27 06:36:22,Costa Rica,4,50,200
TX_04032,Client_777,Product_024,2024-12-30 22:44:50,Costa Rica,2,75,150
TX_04033,Client_227,Product_045,2024-01-02 08:58:44,Costa Rica,4,10,40
TX_04034,Client_663,Product_036,2024-12-02 05:51:11,Panama,4,10,40
TX_04035,Client_268,Product_023,2024-06-11 13:50:14,Panama,1,100,100
TX_04036,Client_116,Product_008,2024-02-06 05:00:22,United States,4,10,40
TX_04037,Client_600,Product_004,2024-01-23 21:19:43,Panama,2,25,50
TX_04038,Client_830,Product_039,2024-05-01 22:09:12,Mexico,4,100,400
TX_04039,Client_754,Product_043,2024-06-13 13:14:08,Panama,2,10,20
TX_04040,Client_360,Product_031,2024-03-16 15:20:02,Costa Rica,1,10,10
TX_04041,Client_329,Product_029,2024-03-02 12:03:04,Mexico,1,100,100
TX_04042,Client_845,Product_036,2024-03-11 19:32:55,Panama,3,25,75
TX_04043,Client_040,Product_013,2024-05-13 11:42:41,Mexico,1,100,100
TX_04044,Client_182,Product_041,2024-10-21 19:55:03,Mexico,1,25,25
TX_04045,Client_490,Product_009,2024-02-18 19:19:51,Panama,2,25,50
TX_04046,Client_209,Product_021,2024-05-19 23:46:57,Mexico,3,75,225
TX_04047,Client_903,Product_003,2024-01-14 00:21:43,Costa Rica,1,10,10
TX_04048,Client_273,Product_025,2024-02-09 13:22:26,Costa Rica,4,10,40
TX_04049,Client_119,Product_025,2024-09-09 11:06:14,Panama,3,50,150
TX_04050,Client_382,Product_012,2024-05-14 02:58:04,Panama,1,100,100
TX_04051,Client_946,Product_029,2024-12-17 23:51:52,Costa Rica,3,75,225
TX_04052,Client_536,Product_011,2024-03-27 01:33:39,Panama,1,10,10
TX_04053,Client_258,Product_011,2024-07-26 12:49:34,Costa Rica,2,50,100
TX_04054,Client_483,Product_049,2024-07-27 23:36:26,Mexico,3,75,225
TX_04055,Client_509,Product_026,2024-05-18 16:20:53,Panama,3,25,75
TX_04056,Client_092,Product_014,2024-10-29 12:20:40,United States,1,10,10
TX_04057,Client_979,Product_016,2024-01-31 15:49:46,Costa Rica,3,100,300
TX_04058,Client_161,Product_010,2024-08-04 18:17:03,Costa Rica,1,75,75
TX_04059,Client_149,Product_031,2024-01-26 10:32:36,Mexico,4,50,200
TX_04060,Client_117,Product_031,2024-09-29 08:08:11,United States,3,100,300
TX_04061,Client_458,Product_036,2024-07-10 20:52:48,United States,3,25,75
TX_04062,Client_565,Product_010,2024-03-23 13:24:34,United States,2,100,200
TX_04063,Client_814,Product_026,2024-06-14 20:19:54,Costa Rica,2,50,100
TX_04064,Client_045,Product_020,2024-12-19 12:43:26,Costa Rica,3,25,75
TX_04065,Client_777,Product_044,2024-07-19 13:07:04,United States,2,50,100
TX_04066,Client_998,Product_009,2024-07-04 13:50:07,Panama,3,10,30
TX_04067,Client_774,Product_015,2024-01-18 02:56:34,United States,1,50,50
TX_04068,Client_819,Product_009,2024-05-14 06:36:58,Mexico,3,100,300
TX_04069,Client_234,Product_007,2024-04-07 06:20:58,United States,3,10,30
TX_04070,Client_375,Product_026,2024-11-03 18:04:57,United States,4,10,40
TX_04071,Client_547,Product_024,2024-12-17 18:54:25,United States,2,75,150
TX_04072,Client_850,Product_012,2024-03-03 19:01:07,Panama,2,100,200
TX_04073,Client_949,Product_020,2024-03-05 07:39:48,United States,4,100,400
TX_04074,Client_915,Product_014,2024-08-20 01:50:14,United States,1,25,25
TX_04075,Client_197,Product_022,2024-12-15 06:24:54,Costa Rica,1,50,50
TX_04076,Client_025,Product_016,2024-05-15 04:44:08,United States,1,50,50
TX_04077,Client_395,Product_029,2024-05-25 02:50:04,Mexico,4,100,400
TX_04078,Client_714,Product_032,2024-12-11 01:56:55,Costa Rica,3,50,150
TX_04079,Client_785,Product_019,2024-04-07 06:08:12,Panama,1,100,100
TX_04080,Client_036,Product_035,2024-08-13 05:19:42,Costa Rica,1,10,10
TX_04081,Client_474,Product_043,2024-01-17 17:26:55,Panama,4,50,200
TX_04082,Client_223,Product_032,2024-03-02 00:17:37,Panama,2,50,100
TX_04083,Client_864,Product_020,2024-02-26 00:34:19,Mexico,4,100,400
TX_04084,Client_789,Product_040,2024-09-08 19:34:47,United States,2,100,200
TX_04085,Client_530,Product_020,2024-04-23 15:06:15,Mexico,1,25,25
TX_04086,Client_188,Product_008,2024-07-16 21:31:00,Costa Rica,1,50,50
TX_04087,Client_402,Product_035,2024-08-04 09:33:50,Panama,3,75,225
TX_04088,Client_257,Product_042,2024-06-06 00:58:04,Costa Rica,3,100,300
TX_04089,Client_654,Product_013,2024-01-28 09:02:42,Panama,2,75,150
TX_04090,Client_136,Product_041,2024-10-14 16:29:44,Costa Rica,1,10,10
TX_04091,Client_962,Product_006,2024-06-03 15:02:19,Panama,1,10,10
TX_04092,Client_819,Product_047,2024-03-05 22:09:26,Mexico,4,75,300
TX_04093,Client_591,Product_016,2024-11-16 18:21:20,Panama,1,10,10
TX_04094,Client_444,Product_005,2024-11-23 18:42:15,United States,1,75,75
TX_04095,Client_418,Product_045,2024-11-27 03:42:33,Mexico,4,25,100
TX_04096,Client_292,Product_034,2024-11-01 04:27:56,United States,4,25,100
TX_04097,Client_574,Product_006,2024-09-15 04:53:24,Costa Rica,1,10,10
TX_04098,Client_129,Product_033,2024-02-22 06:57:57,Costa Rica,3,75,225
TX_04099,Client_341,Product_015,2024-12-16 01:26:00,Panama,3,75,225
TX_04100,Client_810,Product_015,2024-01-20 05:27:37,Panama,1,75,75
TX_04101,Client_257,Product_014,2024-12-18 06:54:05,Costa Rica,3,10,30
TX_04102,Client_992,Product_039,2024-04-30 11:43:19,Mexico,4,75,300
TX_04103,Client_724,Product_005,2024-08-09 22:14:34,United States,3,100,300
TX_04104,Client_566,Product_026,2024-11-13 12:10:21,Costa Rica,1,75,75
TX_04105,Client_687,Product_048,2024-08-30 11:52:29,Mexico,3,100,300
TX_04106,Client_100,Product_017,2024-06-05 03:25:54,United States,1,25,25
TX_04107,Client_039,Product_043,2024-09-28 20:19:40,Panama,3,100,300
TX_04108,Client_926,Product_047,2024-06-25 15:39:32,Mexico,1,25,25
TX_04109,Client_263,Product_016,2024-02-01 07:04:15,Mexico,1,10,10
TX_04110,Client_150,Product_035,2024-09-01 15:45:55,Costa Rica,3,25,75
TX_04111,Client_633,Product_038,2024-06-28 23:01:49,United States,3,25,75
TX_04112,Client_690,Product_023,2024-02-26 15:49:04,Costa Rica,4,75,300
TX_04113,Client_813,Product_013,2024-10-25 17:12:04,Panama,2,50,100
TX_04114,Client_330,Product_033,2024-04-26 21:15:37,Panama,1,25,25
TX_04115,Client_120,Product_029,2024-05-14 21:22:14,United States,1,100,100
TX_04116,Client_584,Product_046,2024-11-17 23:59:12,United States,1,10,10
TX_04117,Client_219,Product_034,2024-11-19 09:03:15,United States,1,100,100
TX_04118,Client_906,Product_034,2024-03-25 15:33:09,Costa Rica,3,10,30
TX_04119,Client_910,Product_027,2024-10-22 23:13:14,United States,3,100,300
TX_04120,Client_814,Product_015,2024-01-03 10:06:16,United States,2,25,50
TX_04121,Client_123,Product_009,2024-12-25 04:55:22,Costa Rica,1,50,50
TX_04122,Client_244,Product_026,2024-04-27 07:59:19,Panama,2,25,50
TX_04123,Client_886,Product_003,2024-07-28 09:49:53,Panama,4,75,300
TX_04124,Client_587,Product_036,2024-09-26 22:07:22,Mexico,2,100,200
TX_04125,Client_518,Product_047,2024-08-01 08:18:26,Panama,2,50,100
TX_04126,Client_021,Product_005,2024-12-24 01:58:17,United States,4,100,400
TX_04127,Client_190,Product_020,2024-07-16 22:10:36,Panama,4,75,300
TX_04128,Client_225,Product_020,2024-03-24 19:35:00,Costa Rica,2,75,150
TX_04129,Client_915,Product_005,2024-06-21 16:49:14,Panama,4,75,300
TX_04130,Client_615,Product_010,2024-04-30 03:00:06,Panama,2,25,50
TX_04131,Client_856,Product_016,2024-07-23 21:03:14,Mexico,3,25,75
TX_04132,Client_466,Product_025,2024-04-09 02:20:11,Mexico,3,50,150
TX_04133,Client_099,Product_044,2024-12-07 12:15:16,United States,2,75,150
TX_04134,Client_830,Product_025,2024-10-26 01:03:21,Costa Rica,4,25,100
TX_04135,Client_363,Product_030,2024-01-24 12:53:41,United States,4,10,40
TX_04136,Client_997,Product_014,2024-12-19 05:42:29,Costa Rica,3,10,30
TX_04137,Client_083,Product_022,2024-06-23 15:04:42,Costa Rica,3,25,75
TX_04138,Client_693,Product_043,2024-04-19 09:19:31,Mexico,4,50,200
TX_04139,Client_664,Product_028,2024-02-13 01:18:51,Panama,4,100,400
TX_04140,Client_056,Product_030,2024-12-12 00:59:19,Panama,4,75,300
TX_04141,Client_702,Product_019,2024-09-15 05:16:24,Mexico,4,25,100
TX_04142,Client_930,Product_038,2024-04-03 05:07:13,United States,2,50,100
TX_04143,Client_022,Product_042,2024-06-02 07:50:16,Panama,4,100,400
TX_04144,Client_580,Product_020,2024-11-27 23:31:54,United States,3,50,150
TX_04145,Client_185,Product_035,2024-08-31 04:06:19,Panama,3,100,300
TX_04146,Client_522,Product_022,2024-08-20 13:37:23,United States,1,10,10
TX_04147,Client_578,Product_015,2024-09-06 03:35:49,Costa Rica,4,100,400
TX_04148,Client_264,Product_011,2024-11-07 19:16:15,Costa Rica,2,10,20
TX_04149,Client_225,Product_034,2024-08-01 20:15:57,Panama,1,75,75
TX_04150,Client_635,Product_024,2024-01-18 11:52:06,United States,1,25,25
TX_04151,Client_038,Product_006,2024-10-13 01:36:03,United States,2,10,20
TX_04152,Client_123,Product_017,2024-01-09 23:01:11,Costa Rica,1,50,50
TX_04153,Client_830,Product_028,2024-05-11 18:39:24,United States,1,100,100
TX_04154,Client_156,Product_031,2024-09-27 20:09:17,Mexico,3,50,150
TX_04155,Client_906,Product_036,2024-10-25 03:21:29,United States,1,10,10
TX_04156,Client_301,Product_009,2024-11-23 17:18:15,Costa Rica,2,50,100
TX_04157,Client_833,Product_010,2024-01-12 22:27:12,Mexico,4,100,400
TX_04158,Client_994,Product_021,2024-09-19 12:17:27,Mexico,4,25,100
TX_04159,Client_067,Product_034,2024-11-26 11:19:21,United States,4,50,200
TX_04160,Client_905,Product_031,2024-12-29 16:04:45,Costa Rica,3,75,225
TX_04161,Client_645,Product_029,2024-06-28 15:54:51,Costa Rica,3,100,300
TX_04162,Client_874,Product_043,2024-06-21 02:59:30,Costa Rica,3,100,300
TX_04163,Client_394,Product_043,2024-11-14 21:56:15,Mexico,2,75,150
TX_04164,Client_652,Product_011,2024-03-16 22:08:36,Costa Rica,4,10,40
TX_04165,Client_594,Product_033,2024-02-10 02:02:37,Mexico,2,75,150
TX_04166,Client_570,Product_046,2024-04-06 08:10:33,Mexico,2,10,20
TX_04167,Client_661,Product_001,2024-04-14 16:52:55,Panama,1,25,25
TX_04168,Client_405,Product_021,2024-12-01 15:08:26,United States,4,10,40
TX_04169,Client_449,Product_023,2024-09-30 20:03:01,Costa Rica,1,25,25
TX_04170,Client_131,Product_009,2024-09-08 10:36:51,Mexico,3,25,75
TX_04171,Client_069,Product_001,2024-10-12 02:02:54,United States,3,75,225
TX_04172,Client_345,Product_021,2024-12-29 15:39:23,Mexico,2,25,50
TX_04173,Client_762,Product_022,2024-08-20 23:51:17,United States,2,10,20
TX_04174,Client_320,Product_004,2024-09-02 06:00:22,Mexico,1,50,50
TX_04175,Client_177,Product_001,2024-12-19 02:34:36,Costa Rica,1,100,100
TX_04176,Client_584,Product_010,2024-04-21 09:15:00,Panama,2,100,200
TX_04177,Client_529,Product_015,2024-09-03 19:16:25,Panama,4,10,40
TX_04178,Client_841,Product_036,2024-07-09 15:26:21,Panama,2,50,100
TX_04179,Client_160,Product_029,2024-05-24 00:47:19,Mexico,4,25,100
TX_04180,Client_582,Product_046,2024-09-02 06:16:15,United States,1,10,10
TX_04181,Client_625,Product_005,2024-10-04 09:26:14,Costa Rica,3,25,75
TX_04182,Client_744,Product_029,2024-06-24 16:16:39,Costa Rica,3,75,225
TX_04183,Client_533,Product_047,2024-11-07 07:06:38,Mexico,1,50,50
TX_04184,Client_135,Product_047,2024-05-26 20:18:59,Panama,1,100,100
TX_04185,Client_775,Product_027,2024-06-14 20:09:11,Mexico,3,10,30
TX_04186,Client_111,Product_025,2024-07-27 05:47:40,United States,4,100,400
TX_04187,Client_999,Product_016,2024-11-07 21:16:21,Panama,1,25,25
TX_04188,Client_758,Product_016,2024-11-08 15:46:10,Mexico,4,25,100
TX_04189,Client_283,Product_036,2024-06-30 18:33:00,United States,4,75,300
TX_04190,Client_520,Product_025,2024-05-08 18:03:51,Panama,3,25,75
TX_04191,Client_969,Product_041,2024-12-27 05:41:48,Costa Rica,4,25,100
TX_04192,Client_796,Product_001,2024-08-22 09:05:58,United States,3,100,300
TX_04193,Client_719,Product_005,2024-09-23 08:42:49,Costa Rica,1,100,100
TX_04194,Client_194,Product_041,2024-08-29 11:32:20,United States,2,10,20
TX_04195,Client_967,Product_020,2024-07-25 03:26:02,Panama,2,10,20
TX_04196,Client_047,Product_005,2024-05-11 02:26:11,Mexico,2,25,50
TX_04197,Client_978,Product_036,2024-03-10 14:56:48,Mexico,2,50,100
TX_04198,Client_342,Product_029,2024-10-05 21:14:33,Mexico,2,10,20
TX_04199,Client_242,Product_048,2024-04-09 04:33:38,Mexico,2,25,50
TX_04200,Client_522,Product_034,2024-03-02 23:54:25,United States,4,100,400
TX_04201,Client_370,Product_048,2024-10-11 10:23:35,Mexico,4,75,300
TX_04202,Client_801,Product_018,2024-11-26 14:30:21,Mexico,2,100,200
TX_04203,Client_903,Product_002,2024-12-16 20:41:27,United States,1,100,100
TX_04204,Client_131,Product_016,2024-08-30 16:32:11,United States,1,75,75
TX_04205,Client_270,Product_029,2024-02-29 05:40:36,Panama,4,100,400
TX_04206,Client_940,Product_033,2024-05-15 19:22:55,United States,4,10,40
