payment_id,transaction_id,payment_date,method,amount_usd
PAY_02966,TX_04839,2024-09-16 05:29:35,Credit Card,344
PAY_02967,TX_01417,2024-12-26 18:58:46,Credit Card,120
PAY_02968,TX_00358,2024-09-26 00:03:48,PayPal,311
PAY_02969,TX_03466,2024-01-30 22:42:42,Bank Transfer,270
PAY_02970,TX_04136,2024-01-30 00:24:05,PayPal,239
PAY_02971,TX_02950,2024-08-25 00:11:17,Credit Card,179
PAY_02972,TX_03142,2024-08-13 03:19:28,Credit Card,206
PAY_02973,TX_02877,2024-06-02 15:06:26,Credit Card,403
PAY_02974,TX_04554,2024-06-19 00:05:31,Credit Card,463
PAY_02975,TX_00197,2024-11-30 05:00:52,PayPal,106
PAY_02976,TX_01875,2024-07-17 18:36:47,PayPal,483
PAY_02977,TX_00938,2024-02-16 23:08:42,Bank Transfer,349
PAY_02978,TX_02195,2024-07-23 04:09:32,Credit Card,368
PAY_02979,TX_03531,2024-03-10 03:27:22,PayPal,174
PAY_02980,TX_04126,2024-09-26 05:53:42,PayPal,374
PAY_02981,TX_00390,2024-10-13 07:28:59,Credit Card,299
PAY_02982,TX_02927,2024-11-14 12:20:55,PayPal,362
PAY_02983,TX_00347,2024-11-17 11:17:38,Credit Card,342
PAY_02984,TX_02845,2024-08-16 02:33:09,Bank Transfer,183
PAY_02985,TX_00119,2024-08-27 17:35:10,Credit Card,417
PAY_02986,TX_04616,2024-03-25 05:15:49,Credit Card,87
PAY_02987,TX_01239,2024-11-01 09:15:52,PayPal,447
PAY_02988,TX_02781,2024-09-10 13:18:27,Bank Transfer,451
PAY_02989,TX_02128,2024-11-12 06:13:03,Bank Transfer,381
PAY_02990,TX_02467,2024-09-21 13:29:58,PayPal,394
PAY_02991,TX_00584,2024-04-29 04:51:21,Bank Transfer,307
PAY_02992,TX_02760,2024-11-21 06:42:08,Bank Transfer,231
PAY_02993,TX_01709,2024-03-03 16:40:42,Credit Card,139
PAY_02994,TX_02705,2024-05-18 12:12:32,PayPal,420
PAY_02995,TX_04838,2024-07-03 00:57:21,Bank Transfer,496
PAY_02996,TX_00672,2024-06-23 01:43:47,Bank Transfer,204
PAY_02997,TX_01772,2024-12-24 01:32:11,Bank Transfer,442
PAY_02998,TX_01686,2024-05-24 08:36:37,Credit Card,435
PAY_02999,TX_02078,2024-05-16 21:59:47,Credit Card,471
PAY_03000,TX_02486,2024-06-05 06:54:38,PayPal,235
PAY_03001,TX_01697,2024-01-20 03:49:57,PayPal,149
PAY_03002,TX_03602,2024-12-18 03:43:11,Credit Card,97
PAY_03003,TX_04159,2024-04-16 12:29:53,PayPal,189
PAY_03004,TX_01454,2024-09-05 21:33:12,PayPal,57
PAY_03005,TX_03207,2024-02-27 21:57:46,PayPal,74
PAY_03006,TX_04253,2024-10-13 01:22:10,Credit Card,458
PAY_03007,TX_02991,2024-05-25 00:31:18,Credit Card,309
PAY_03008,TX_04873,2024-02-14 10:12:47,Bank Transfer,65
PAY_03009,TX_02302,2024-10-12 16:00:16,Bank Transfer,190
PAY_03010,TX_03259,2024-02-09 14:11:51,Bank Transfer,149
PAY_03011,TX_01351,2024-03-22 11:45:23,Bank Transfer,183
PAY_03012,TX_04102,2024-06-23 02:04:42,PayPal,89
PAY_03013,TX_03950,2024-08-03 21:35:23,PayPal,311
PAY_03014,TX_01280,2024-05-30 04:12:30,Credit Card,425
PAY_03015,TX_00821,2024-11-04 00:29:32,PayPal,88
PAY_03016,TX_01344,2024-12-18 21:39:00,PayPal,441
PAY_03017,TX_02296,2024-06-04 14:47:50,PayPal,124
PAY_03018,TX_00004,2024-12-09 04:40:50,Bank Transfer,73
PAY_03019,TX_02561,2024-07-20 11:17:12,Credit Card,425
PAY_03020,TX_02554,2024-06-10 12:53:44,Bank Transfer,387
PAY_03021,TX_00031,2024-03-15 22:31:51,PayPal,478
PAY_03022,TX_01653,2024-02-13 11:09:52,PayPal,382
PAY_03023,TX_01299,2024-01-26 18:09:31,Credit Card,267
PAY_03024,TX_04805,2024-09-06 03:23:08,Bank Transfer,434
PAY_03025,TX_00886,2024-02-08 08:10:19,PayPal,328
PAY_03026,TX_01201,2024-01-25 10:26:57,Credit Card,392
PAY_03027,TX_03359,2024-11-22 02:19:29,PayPal,125
PAY_03028,TX_01980,2024-11-08 15:09:51,PayPal,368
PAY_03029,TX_04844,2024-10-25 18:43:46,Credit Card,334
PAY_03030,TX_04039,2024-06-19 18:20:33,Credit Card,116
PAY_03031,TX_02127,2024-05-02 23:31:28,PayPal,361
PAY_03032,TX_02291,2024-03-02 04:21:30,Credit Card,452
PAY_03033,TX_03895,2024-07-21 11:36:04,PayPal,46
PAY_03034,TX_04597,2024-07-07 11:26:45,Bank Transfer,91
PAY_03035,TX_00205,2024-02-24 09:26:20,PayPal,397
PAY_03036,TX_01484,2024-06-14 01:38:07,Credit Card,204
PAY_03037,TX_02771,2024-03-31 17:27:34,Bank Transfer,153
PAY_03038,TX_04429,2024-11-24 00:31:21,Credit Card,193
PAY_03039,TX_02651,2024-01-28 12:25:58,PayPal,300
PAY_03040,TX_04262,2024-05-05 03:36:31,Credit Card,117
PAY_03041,TX_02209,2024-06-14 19:01:37,PayPal,412
PAY_03042,TX_00006,2024-07-18 08:30:20,Credit Card,83
PAY_03043,TX_00532,2024-02-19 03:26:30,Credit Card,434
PAY_03044,TX_02093,2024-09-26 00:16:49,PayPal,422
PAY_03045,TX_04553,2024-04-12 01:33:21,Bank Transfer,132
PAY_03046,TX_00227,2024-01-10 23:05:31,PayPal,84
PAY_03047,TX_02100,2024-06-03 05:36:37,Bank Transfer,235
PAY_03048,TX_04567,2024-01-03 13:18:45,Bank Transfer,373
PAY_03049,TX_00897,2024-04-21 11:43:03,Bank Transfer,420
PAY_03050,TX_01321,2024-10-02 06:41:24,Bank Transfer,309
PAY_03051,TX_02662,2024-12-04 02:10:28,PayPal,439
PAY_03052,TX_02560,2024-07-01 11:10:49,PayPal,416
PAY_03053,TX_01665,2024-05-15 08:11:28,Bank Transfer,334
PAY_03054,TX_01526,2024-08-14 08:45:23,Bank Transfer,108
PAY_03055,TX_03751,2024-04-02 17:16:41,Bank Transfer,266
PAY_03056,TX_03655,2024-02-01 18:34:28,Bank Transfer,351
PAY_03057,TX_02568,2024-06-29 13:47:58,Bank Transfer,168
PAY_03058,TX_04770,2024-09-22 13:33:27,Bank Transfer,376
PAY_03059,TX_01097,2024-06-27 05:12:48,Credit Card,385
PAY_03060,TX_03099,2024-12-30 15:38:37,Bank Transfer,468
PAY_03061,TX_03241,2024-01-24 03:19:14,Credit Card,259
PAY_03062,TX_02823,2024-12-19 22:50:40,PayPal,25
PAY_03063,TX_02928,2024-05-28 03:39:56,PayPal,256
PAY_03064,TX_04994,2024-06-25 20:05:57,Bank Transfer,384
PAY_03065,TX_03615,2024-04-18 20:02:17,PayPal,286
PAY_03066,TX_00848,2024-11-18 02:52:16,PayPal,355
PAY_03067,TX_03617,2024-12-08 23:47:37,Bank Transfer,425
PAY_03068,TX_02705,2024-02-24 14:29:31,PayPal,257
PAY_03069,TX_03894,2024-02-28 21:10:42,PayPal,158
PAY_03070,TX_03382,2024-12-16 16:15:10,Bank Transfer,184
PAY_03071,TX_03072,2024-05-22 14:49:24,Bank Transfer,301
PAY_03072,TX_02995,2024-09-08 20:50:12,Bank Transfer,204
PAY_03073,TX_04743,2024-05-17 17:18:57,Credit Card,173
PAY_03074,TX_04534,2024-05-15 14:38:42,Bank Transfer,125
PAY_03075,TX_01501,2024-12-04 19:47:25,PayPal,168
PAY_03076,TX_02443,2024-02-18 02:56:28,Bank Transfer,204
PAY_03077,TX_01726,2024-02-06 03:37:12,Credit Card,429
PAY_03078,TX_01566,2024-02-18 15:13:00,PayPal,290
PAY_03079,TX_01744,2024-11-11 23:24:48,Credit Card,378
PAY_03080,TX_00326,2024-07-26 20:53:32,PayPal,210
PAY_03081,TX_04418,2024-02-14 03:16:00,Bank Transfer,182
PAY_03082,TX_02231,2024-01-03 06:50:35,Credit Card,414
PAY_03083,TX_02667,2024-11-17 15:25:19,Bank Transfer,220
PAY_03084,TX_01210,2024-06-17 21:21:37,PayPal,125
PAY_03085,TX_04362,2024-07-10 19:02:15,Bank Transfer,234
PAY_03086,TX_00842,2024-04-13 20:45:41,Bank Transfer,343
PAY_03087,TX_04425,2024-04-10 15:37:49,PayPal,497
PAY_03088,TX_03902,2024-05-26 11:52:19,Credit Card,239
PAY_03089,TX_03437,2024-01-18 04:37:10,PayPal,364
PAY_03090,TX_04779,2024-12-03 15:32:53,PayPal,489
PAY_03091,TX_02072,2024-08-06 08:30:48,Bank Transfer,236
PAY_03092,TX_01285,2024-08-11 20:24:05,PayPal,493
PAY_03093,TX_01379,2024-09-14 07:04:17,Credit Card,453
PAY_03094,TX_02659,2024-09-24 15:03:14,PayPal,48
PAY_03095,TX_03562,2024-06-04 21:59:04,PayPal,257
PAY_03096,TX_01888,2024-01-05 10:22:06,Bank Transfer,83
PAY_03097,TX_04013,2024-12-22 13:15:42,Credit Card,444
PAY_03098,TX_01979,2024-06-30 14:00:06,Bank Transfer,115
PAY_03099,TX_04728,2024-09-30 15:48:21,Bank Transfer,173
PAY_03100,TX_04417,2024-10-12 07:50:52,Credit Card,47
PAY_03101,TX_04299,2024-02-19 05:55:48,Credit Card,359
PAY_03102,TX_03162,2024-06-02 03:47:30,PayPal,195
PAY_03103,TX_02225,2024-12-28 01:53:55,Credit Card,270
PAY_03104,TX_04723,2024-07-09 15:23:44,Bank Transfer,213
PAY_03105,TX_02080,2024-11-07 19:11:16,Credit Card,298
PAY_03106,TX_04823,2024-08-26 04:34:46,Credit Card,58
PAY_03107,TX_00954,2024-11-16 19:33:37,Credit Card,88
PAY_03108,TX_02868,2024-10-20 17:06:34,Bank Transfer,296
PAY_03109,TX_02291,2024-08-29 22:53:15,PayPal,139
PAY_03110,TX_00070,2024-08-01 22:48:39,PayPal,105
PAY_03111,TX_01095,2024-08-09 08:01:34,Bank Transfer,196
PAY_03112,TX_04254,2024-08-19 22:44:27,PayPal,478
PAY_03113,TX_00549,2024-09-03 23:05:13,PayPal,113
PAY_03114,TX_01840,2024-09-17 02:08:05,Bank Transfer,111
PAY_03115,TX_01952,2024-03-13 16:31:21,Bank Transfer,439
PAY_03116,TX_01059,2024-08-15 03:32:31,PayPal,100
PAY_03117,TX_03552,2024-08-31 15:57:17,Credit Card,360
PAY_03118,TX_02508,2024-07-08 04:10:58,PayPal,440
PAY_03119,TX_03908,2024-05-12 13:06:25,Credit Card,247
PAY_03120,TX_04982,2024-09-25 20:22:47,Bank Transfer,402
PAY_03121,TX_03491,2024-05-20 06:33:16,Credit Card,492
PAY_03122,TX_04607,2024-01-20 01:43:47,Credit Card,107
PAY_03123,TX_04464,2024-11-10 21:51:02,Credit Card,369
PAY_03124,TX_02960,2024-07-07 17:51:02,Bank Transfer,147
PAY_03125,TX_00883,2024-04-12 01:36:15,PayPal,317
PAY_03126,TX_02626,2024-02-16 20:30:53,PayPal,209
PAY_03127,TX_04765,2024-01-04 07:31:05,Credit Card,374
PAY_03128,TX_02154,2024-02-01 04:06:16,PayPal,488
PAY_03129,TX_04762,2024-05-09 21:03:37,Bank Transfer,153
PAY_03130,TX_03567,2024-01-08 20:11:26,Bank Transfer,488
PAY_03131,TX_00260,2024-04-07 19:16:29,Bank Transfer,155
PAY_03132,TX_01509,2024-08-27 04:48:55,Bank Transfer,344
PAY_03133,TX_00313,2024-12-09 03:39:55,PayPal,59
PAY_03134,TX_02679,2024-01-19 19:05:00,Credit Card,157
PAY_03135,TX_01845,2024-05-05 21:39:26,Credit Card,306
PAY_03136,TX_02585,2024-11-21 13:24:23,Credit Card,275
PAY_03137,TX_04015,2024-10-13 21:36:38,Bank Transfer,305
PAY_03138,TX_03252,2024-03-24 23:20:25,PayPal,454
PAY_03139,TX_01534,2024-11-07 14:54:44,PayPal,104
PAY_03140,TX_04770,2024-04-15 11:01:28,PayPal,439
PAY_03141,TX_01424,2024-06-25 05:44:13,PayPal,336
PAY_03142,TX_02021,2024-01-09 10:11:39,PayPal,46
PAY_03143,TX_01692,2024-05-23 01:52:26,PayPal,249
PAY_03144,TX_01729,2024-04-14 09:10:30,Credit Card,310
PAY_03145,TX_00328,2024-12-27 11:37:34,Bank Transfer,335
PAY_03146,TX_01589,2024-11-11 20:06:03,Credit Card,307
PAY_03147,TX_03754,2024-10-31 01:46:53,PayPal,365
PAY_03148,TX_02895,2024-01-04 13:46:50,Bank Transfer,151
PAY_03149,TX_00098,2024-05-27 14:31:59,Bank Transfer,110
PAY_03150,TX_04755,2024-11-05 19:37:22,Bank Transfer,375
PAY_03151,TX_02348,2024-04-29 17:03:23,Bank Transfer,248
PAY_03152,TX_01098,2024-08-21 04:28:53,PayPal,46
PAY_03153,TX_04735,2024-04-07 13:52:34,PayPal,322
PAY_03154,TX_00085,2024-08-31 21:12:37,Bank Transfer,409
PAY_03155,TX_01278,2024-01-17 20:06:20,PayPal,485
PAY_03156,TX_02712,2024-06-22 03:11:04,Bank Transfer,301
PAY_03157,TX_00519,2024-03-12 04:03:13,PayPal,299
PAY_03158,TX_03524,2024-10-24 00:44:21,Bank Transfer,218
PAY_03159,TX_00184,2024-02-29 01:35:09,PayPal,394
PAY_03160,TX_00973,2024-04-27 15:05:22,Credit Card,319
PAY_03161,TX_03386,2024-07-27 16:27:41,Credit Card,417
PAY_03162,TX_02389,2024-06-16 14:02:05,PayPal,416
PAY_03163,TX_04323,2024-07-12 23:57:42,PayPal,173
PAY_03164,TX_04933,2024-05-12 02:38:18,Credit Card,318
PAY_03165,TX_03828,2024-07-22 07:02:05,PayPal,62
PAY_03166,TX_02312,2024-11-05 02:12:46,Bank Transfer,341
PAY_03167,TX_02498,2024-08-07 04:18:06,PayPal,129
PAY_03168,TX_03480,2024-11-29 07:19:05,PayPal,130
PAY_03169,TX_04266,2024-01-03 12:21:25,Credit Card,490
PAY_03170,TX_00566,2024-07-19 08:39:06,Credit Card,431
PAY_03171,TX_01936,2024-08-10 15:42:36,PayPal,20
PAY_03172,TX_00827,2024-05-27 21:45:27,Bank Transfer,499
PAY_03173,TX_04702,2024-10-20 22:14:41,PayPal,159
PAY_03174,TX_03118,2024-09-21 17:17:01,Bank Transfer,385
PAY_03175,TX_00350,2024-06-28 21:12:26,Bank Transfer,197
PAY_03176,TX_00099,2024-10-11 21:58:43,PayPal,456
PAY_03177,TX_01770,2024-04-15 23:56:35,Bank Transfer,79
PAY_03178,TX_01805,2024-08-30 17:15:54,Credit Card,202
PAY_03179,TX_01061,2024-02-28 22:57:56,Bank Transfer,438
PAY_03180,TX_03510,2024-04-08 08:07:03,Bank Transfer,464
PAY_03181,TX_03057,2024-08-07 23:26:59,Bank Transfer,301
PAY_03182,TX_04171,2024-06-03 21:12:11,Credit Card,434
PAY_03183,TX_02106,2024-11-18 09:04:05,Credit Card,332
PAY_03184,TX_03091,2024-02-14 13:19:18,PayPal,415
PAY_03185,TX_00402,2024-11-13 21:24:07,Bank Transfer,240
PAY_03186,TX_00188,2024-02-08 02:38:48,Credit Card,408
PAY_03187,TX_03985,2024-04-11 04:38:17,Bank Transfer,246
PAY_03188,TX_00139,2024-12-06 07:41:59,Bank Transfer,410
PAY_03189,TX_00143,2024-12-15 06:54:21,PayPal,163
PAY_03190,TX_04204,2024-04-14 05:45:07,Bank Transfer,243
PAY_03191,TX_00221,2024-12-25 15:16:03,Credit Card,71
PAY_03192,TX_04241,2024-02-04 21:28:09,PayPal,100
PAY_03193,TX_04606,2024-02-08 03:03:38,PayPal,168
PAY_03194,TX_02424,2024-12-21 16:13:34,Bank Transfer,46
PAY_03195,TX_04101,2024-05-10 09:40:20,Bank Transfer,251
PAY_03196,TX_04029,2024-01-06 11:01:22,Credit Card,130
PAY_03197,TX_00388,2024-11-02 14:49:50,Bank Transfer,391
PAY_03198,TX_03839,2024-04-12 02:10:09,Credit Card,98
PAY_03199,TX_03032,2024-11-12 17:46:41,Bank Transfer,298
PAY_03200,TX_00560,2024-12-04 02:16:24,Credit Card,146
PAY_03201,TX_01840,2024-02-28 01:07:19,Bank Transfer,475
PAY_03202,TX_03235,2024-01-05 14:24:53,PayPal,300
PAY_03203,TX_01772,2024-12-27 19:46:53,Credit Card,414
PAY_03204,TX_00365,2024-12-25 13:00:13,PayPal,338
PAY_03205,TX_00417,2024-01-23 07:30:06,PayPal,460
PAY_03206,TX_01636,2024-08-26 22:47:25,PayPal,360
PAY_03207,TX_02069,2024-06-22 18:53:28,PayPal,201
PAY_03208,TX_00517,2024-04-02 16:41:40,Credit Card,138
PAY_03209,TX_04032,2024-02-25 17:49:17,Bank Transfer,285
PAY_03210,TX_01221,2024-08-22 09:36:09,PayPal,197
PAY_03211,TX_00661,2024-09-23 03:58:15,Bank Transfer,220
PAY_03212,TX_03417,2024-02-22 22:14:42,Credit Card,387
PAY_03213,TX_00330,2024-06-19 05:50:21,Bank Transfer,404
PAY_03214,TX_00378,2024-08-14 03:07:04,Credit Card,489
PAY_03215,TX_03283,2024-10-11 15:35:38,Bank Transfer,89
PAY_03216,TX_00160,2024-09-29 19:46:56,Credit Card,177
PAY_03217,TX_04754,2024-05-02 14:03:14,Credit Card,330
PAY_03218,TX_01264,2024-02-14 01:02:56,Bank Transfer,117
PAY_03219,TX_04175,2024-08-05 05:37:20,PayPal,224
PAY_03220,TX_02200,2024-12-30 08:00:30,PayPal,105
PAY_03221,TX_02565,2024-07-23 07:12:05,Bank Transfer,409
PAY_03222,TX_02431,2024-08-01 15:57:00,PayPal,380
PAY_03223,TX_04789,2024-02-01 13:22:59,PayPal,299
PAY_03224,TX_02038,2024-01-09 18:04:09,Credit Card,104
PAY_03225,TX_02400,2024-10-09 09:54:43,Bank Transfer,378
PAY_03226,TX_01225,2024-04-26 19:44:04,PayPal,234
PAY_03227,TX_01989,2024-03-29 12:41:18,PayPal,152
PAY_03228,TX_00866,2024-07-28 13:54:21,PayPal,410
PAY_03229,TX_00391,2024-09-18 06:18:26,Bank Transfer,406
PAY_03230,TX_01409,2024-01-05 19:54:54,PayPal,266
PAY_03231,TX_04916,2024-05-03 19:54:39,PayPal,160
PAY_03232,TX_04031,2024-09-06 00:06:09,PayPal,457
PAY_03233,TX_04436,2024-05-03 16:45:33,Credit Card,466
PAY_03234,TX_01555,2024-01-17 05:11:05,Bank Transfer,95
PAY_03235,TX_04048,2024-12-12 00:11:43,PayPal,409
PAY_03236,TX_00132,2024-03-29 22:37:59,Credit Card,117
PAY_03237,TX_03680,2024-11-27 20:51:06,Bank Transfer,482
PAY_03238,TX_03077,2024-03-07 20:24:22,Credit Card,322
PAY_03239,TX_04473,2024-07-25 06:43:37,Credit Card,485
PAY_03240,TX_04736,2024-01-14 14:37:16,Bank Transfer,74
PAY_03241,TX_01522,2024-03-18 00:04:19,PayPal,324
PAY_03242,TX_03270,2024-03-21 18:10:57,PayPal,460
PAY_03243,TX_00441,2024-07-12 08:16:27,Credit Card,278
PAY_03244,TX_01742,2024-09-07 18:46:48,Bank Transfer,41
PAY_03245,TX_01204,2024-02-28 05:27:03,Bank Transfer,54
PAY_03246,TX_00241,2024-11-22 16:00:31,PayPal,47
PAY_03247,TX_03392,2024-11-23 11:52:03,Credit Card,189
PAY_03248,TX_03722,2024-03-10 05:42:34,PayPal,159
PAY_03249,TX_04119,2024-11-26 00:21:56,Bank Transfer,148
PAY_03250,TX_01204,2024-08-27 06:49:33,Bank Transfer,119
PAY_03251,TX_01888,2024-05-15 15:47:21,PayPal,497
PAY_03252,TX_04271,2024-02-10 16:36:53,PayPal,392
PAY_03253,TX_00198,2024-04-06 16:20:12,Bank Transfer,266
PAY_03254,TX_03526,2024-07-15 13:57:55,Credit Card,42
PAY_03255,TX_04195,2024-02-19 04:47:45,Bank Transfer,376
PAY_03256,TX_00745,2024-06-15 22:28:04,Credit Card,303
PAY_03257,TX_00453,2024-04-07 01:27:54,PayPal,132
PAY_03258,TX_03263,2024-11-27 14:31:44,PayPal,392
PAY_03259,TX_03022,2024-10-05 14:16:40,Credit Card,216
PAY_03260,TX_00499,2024-10-14 16:37:54,Bank Transfer,183
PAY_03261,TX_03688,2024-06-07 01:12:21,Bank Transfer,400
PAY_03262,TX_03263,2024-11-16 13:24:24,Credit Card,329
PAY_03263,TX_00141,2024-05-18 01:32:42,Credit Card,450
PAY_03264,TX_01715,2024-11-14 01:55:47,Credit Card,75
PAY_03265,TX_02821,2024-05-12 11:07:33,Credit Card,29
PAY_03266,TX_02223,2024-06-03 02:31:57,Bank Transfer,152
PAY_03267,TX_02468,2024-05-31 16:10:06,PayPal,417
PAY_03268,TX_00676,2024-06-06 15:19:46,Bank Transfer,171
PAY_03269,TX_03506,2024-08-31 22:37:28,Credit Card,210
PAY_03270,TX_03603,2024-05-20 00:26:30,Bank Transfer,303
PAY_03271,TX_00918,2024-06-28 07:29:26,Credit Card,296
PAY_03272,TX_01823,2024-07-09 09:37:23,Credit Card,262
PAY_03273,TX_03823,2024-01-02 06:26:13,Credit Card,351
PAY_03274,TX_02604,2024-11-02 02:52:42,Credit Card,295
PAY_03275,TX_04804,2024-12-26 17:10:02,Bank Transfer,209
PAY_03276,TX_01731,2024-08-19 19:41:11,Credit Card,134
PAY_03277,TX_03429,2024-05-06 01:03:42,Bank Transfer,371
PAY_03278,TX_04657,2024-12-19 16:36:15,Bank Transfer,326
PAY_03279,TX_04155,2024-11-21 02:33:57,PayPal,377
PAY_03280,TX_03719,2024-04-29 00:52:21,Bank Transfer,315
PAY_03281,TX_01625,2024-10-25 13:20:23,PayPal,253
PAY_03282,TX_01807,2024-05-17 18:02:37,PayPal,360
PAY_03283,TX_04359,2024-06-12 20:12:25,PayPal,100
PAY_03284,TX_01455,2024-03-11 20:54:15,Bank Transfer,212
PAY_03285,TX_00354,2024-07-23 08:27:36,PayPal,390
PAY_03286,TX_02934,2024-10-22 23:19:49,Credit Card,383
PAY_03287,TX_00941,2024-06-13 09:18:09,Bank Transfer,431
PAY_03288,TX_03946,2024-08-04 07:55:59,Credit Card,457
PAY_03289,TX_04143,2024-06-01 09:35:31,Bank Transfer,277
PAY_03290,TX_04849,2024-11-03 21:38:59,PayPal,484
PAY_03291,TX_00230,2024-04-15 14:26:20,PayPal,250
PAY_03292,TX_03483,2024-06-20 03:33:11,Bank Transfer,33
PAY_03293,TX_04853,2024-04-03 00:32:36,PayPal,33
PAY_03294,TX_04858,2024-02-20 10:04:35,Credit Card,63
PAY_03295,TX_00238,2024-07-04 15:08:44,Credit Card,229
PAY_03296,TX_03773,2024-01-03 06:36:02,PayPal,59
PAY_03297,TX_04174,2024-04-27 01:57:05,Bank Transfer,53
PAY_03298,TX_02782,2024-07-08 09:54:27,Bank Transfer,254
PAY_03299,TX_02607,2024-01-13 22:19:06,Credit Card,340
PAY_03300,TX_01985,2024-11-16 05:58:40,PayPal,253
PAY_03301,TX_03096,2024-12-27 13:33:03,PayPal,293
PAY_03302,TX_01053,2024-03-03 01:27:28,Credit Card,387
PAY_03303,TX_00351,2024-01-30 01:16:04,Bank Transfer,309
PAY_03304,TX_00913,2024-10-05 10:25:00,PayPal,362
PAY_03305,TX_04446,2024-07-26 03:47:38,Bank Transfer,452
PAY_03306,TX_01305,2024-11-12 17:25:49,Bank Transfer,355
PAY_03307,TX_02524,2024-03-29 15:03:47,Credit Card,486
PAY_03308,TX_00292,2024-01-10 02:40:23,Bank Transfer,248
PAY_03309,TX_01213,2024-08-21 18:23:41,Credit Card,399
PAY_03310,TX_00468,2024-01-09 20:20:07,PayPal,458
PAY_03311,TX_03278,2024-07-27 06:11:13,Bank Transfer,337
PAY_03312,TX_02526,2024-08-29 21:50:06,Credit Card,147
PAY_03313,TX_03576,2024-11-09 07:22:04,Credit Card,345
PAY_03314,TX_03200,2024-03-21 20:51:46,Bank Transfer,427
PAY_03315,TX_04326,2024-05-15 01:45:33,Credit Card,228
PAY_03316,TX_01065,2024-09-18 13:23:30,PayPal,323
PAY_03317,TX_04889,2024-03-26 20:27:44,Bank Transfer,99
PAY_03318,TX_03464,2024-08-22 01:55:56,PayPal,314
PAY_03319,TX_04920,2024-03-01 16:56:14,Credit Card,195
PAY_03320,TX_01694,2024-07-28 21:05:19,PayPal,252
PAY_03321,TX_04932,2024-01-13 16:53:17,Credit Card,345
PAY_03322,TX_02395,2024-07-15 12:41:14,Credit Card,355
PAY_03323,TX_02058,2024-11-29 22:13:22,PayPal,284
PAY_03324,TX_00087,2024-08-20 14:06:31,Bank Transfer,304
PAY_03325,TX_02593,2024-12-04 19:57:57,Bank Transfer,471
PAY_03326,TX_04043,2024-01-25 06:17:02,Bank Transfer,463
PAY_03327,TX_02921,2024-07-06 14:30:28,PayPal,429
PAY_03328,TX_00004,2024-11-02 13:58:49,PayPal,137
PAY_03329,TX_03095,2024-03-03 15:48:43,PayPal,185
PAY_03330,TX_01522,2024-04-11 01:40:30,PayPal,337
PAY_03331,TX_02949,2024-08-29 01:39:20,Bank Transfer,429
PAY_03332,TX_03858,2024-04-02 22:41:01,Bank Transfer,161
PAY_03333,TX_01978,2024-09-21 11:08:38,Credit Card,266
PAY_03334,TX_01475,2024-03-07 01:15:01,PayPal,196
PAY_03335,TX_01131,2024-12-13 12:20:52,Bank Transfer,318
PAY_03336,TX_00881,2024-08-15 07:20:52,Bank Transfer,363
PAY_03337,TX_01402,2024-06-22 03:18:16,Bank Transfer,283
PAY_03338,TX_01976,2024-02-27 19:38:04,Bank Transfer,187
PAY_03339,TX_01751,2024-05-13 07:58:17,Bank Transfer,44
PAY_03340,TX_00002,2024-03-23 12:15:01,Bank Transfer,210
PAY_03341,TX_01145,2024-07-18 01:57:15,PayPal,407
PAY_03342,TX_01639,2024-10-27 05:26:34,Credit Card,34
PAY_03343,TX_00149,2024-06-15 17:26:59,Credit Card,35
PAY_03344,TX_04248,2024-12-01 01:55:31,PayPal,329
PAY_03345,TX_02354,2024-05-10 16:55:07,Bank Transfer,146
PAY_03346,TX_02044,2024-01-06 01:03:15,PayPal,286
PAY_03347,TX_01703,2024-02-12 12:15:22,Bank Transfer,47
PAY_03348,TX_02930,2024-03-20 23:07:49,Bank Transfer,282
PAY_03349,TX_04571,2024-05-22 17:42:56,Bank Transfer,389
PAY_03350,TX_01388,2024-01-08 19:54:32,Bank Transfer,403
PAY_03351,TX_04903,2024-07-09 16:00:29,Bank Transfer,313
PAY_03352,TX_01664,2024-05-20 07:39:29,PayPal,171
PAY_03353,TX_02081,2024-03-14 14:16:01,PayPal,498
PAY_03354,TX_01997,2024-11-03 17:12:36,Credit Card,87
PAY_03355,TX_03693,2024-07-13 03:49:35,Bank Transfer,56
PAY_03356,TX_03231,2024-10-17 12:20:27,PayPal,395
PAY_03357,TX_01251,2024-09-17 05:25:31,PayPal,54
PAY_03358,TX_04463,2024-05-28 08:50:18,Bank Transfer,153
PAY_03359,TX_02037,2024-02-15 19:36:19,Bank Transfer,385
PAY_03360,TX_00538,2024-04-11 14:03:30,PayPal,180
PAY_03361,TX_01555,2024-04-25 10:10:28,Bank Transfer,391
PAY_03362,TX_02153,2024-07-19 07:22:46,PayPal,243
PAY_03363,TX_00791,2024-07-21 09:19:53,Credit Card,129
PAY_03364,TX_01949,2024-05-18 08:54:57,Bank Transfer,121
PAY_03365,TX_04144,2024-11-18 00:23:24,Credit Card,374
PAY_03366,TX_04756,2024-08-24 22:01:35,Credit Card,484
PAY_03367,TX_01436,2024-06-10 05:23:40,Credit Card,201
PAY_03368,TX_03250,2024-03-02 12:18:13,Bank Transfer,499
PAY_03369,TX_02849,2024-03-25 12:21:55,Credit Card,417
PAY_03370,TX_00114,2024-12-24 09:56:49,PayPal,166
PAY_03371,TX_02344,2024-06-21 19:44:48,PayPal,235
