subscription_id,customer_id,plan,start_date,end_date,status,monthly_price_usd
Sub_0879,Client_101,Basic,2024-08-31 00:37:38,2024-05-26 08:25:00,Active,200
Sub_0880,Client_502,Basic,2024-03-19 00:00:02,2024-08-17 19:48:43,Cancelled,50
Sub_0881,Client_304,Premium,2024-01-25 03:43:21,2024-08-13 05:55:07,Cancelled,30
Sub_0882,Client_871,Standard,2024-08-13 05:15:38,2024-10-15 21:22:34,Active,100
Sub_0883,Client_540,Standard,2024-02-09 23:54:33,2024-02-10 08:05:50,Active,30
Sub_0884,Client_553,Standard,2024-03-29 00:38:22,2024-07-23 15:46:47,Cancelled,100
Sub_0885,Client_355,Basic,2024-10-16 19:06:51,2024-08-02 21:27:42,Active,30
Sub_0886,Client_303,Premium,2024-01-21 00:58:50,2024-10-26 11:33:52,Active,30
Sub_0887,Client_496,Basic,2024-03-03 00:31:39,2024-05-13 07:00:35,Active,100
Sub_0888,Client_658,Standard,2024-05-16 14:07:23,2024-05-03 01:55:53,Cancelled,50
Sub_0889,Client_768,Standard,2024-03-19 09:28:49,2024-11-28 01:27:00,Active,50
Sub_0890,Client_974,Premium,2024-04-08 17:35:08,2024-05-30 19:32:24,Paused,50
Sub_0891,Client_227,Basic,2024-03-05 06:23:32,2024-10-15 01:12:54,Active,30
Sub_0892,Client_236,Standard,2024-03-23 01:11:49,2024-11-16 02:02:47,Cancelled,200
Sub_0893,Client_873,Premium,2024-03-20 01:01:53,2024-09-26 18:47:59,Active,30
Sub_0894,Client_892,Basic,2024-05-16 03:18:22,2024-11-22 03:39:27,Active,200
Sub_0895,Client_455,Basic,2024-06-19 08:18:44,2024-11-03 19:10:05,Cancelled,200
Sub_0896,Client_013,Standard,2024-06-21 06:04:54,2024-12-05 08:48:26,Active,50
Sub_0897,Client_210,Standard,2024-05-23 03:01:45,2024-05-25 23:11:20,Active,200
Sub_0898,Client_741,Basic,2024-09-23 02:05:11,2024-02-17 15:37:48,Active,30
Sub_0899,Client_397,Basic,2024-04-14 19:58:03,2024-07-14 11:35:08,Active,30
Sub_0900,Client_100,Standard,2024-02-25 10:38:07,2024-06-01 03:24:20,Active,50
Sub_0901,Client_031,Basic,2024-07-16 02:38:14,2024-09-19 19:17:09,Active,100
Sub_0902,Client_898,Standard,2024-06-27 18:49:11,2024-04-29 07:28:12,Active,30
Sub_0903,Client_528,Basic,2024-07-17 10:48:29,2024-12-24 19:48:43,Active,200
Sub_0904,Client_649,Standard,2024-02-05 21:38:03,2024-06-11 18:42:50,Active,30
Sub_0905,Client_329,Premium,2024-09-13 16:01:12,2024-09-05 21:38:32,Active,30
Sub_0906,Client_166,Standard,2024-01-09 06:41:35,2024-10-04 02:29:06,Cancelled,30
Sub_0907,Client_459,Standard,2024-08-03 22:13:34,2024-09-09 03:39:14,Active,100
Sub_0908,Client_822,Premium,2024-08-28 11:39:16,2024-04-11 06:39:42,Active,200
Sub_0909,Client_952,Basic,2024-10-29 18:14:36,2024-12-18 14:34:14,Paused,50
Sub_0910,Client_982,Premium,2024-01-13 04:50:12,2024-12-09 22:01:42,Active,30
Sub_0911,Client_993,Standard,2024-08-09 11:32:26,2024-07-23 04:18:45,Cancelled,200
Sub_0912,Client_100,Basic,2024-02-10 08:03:21,2024-02-26 23:48:47,Cancelled,200
Sub_0913,Client_621,Premium,2024-01-25 01:56:03,2024-06-06 11:21:38,Cancelled,50
Sub_0914,Client_855,Basic,2024-10-21 13:20:40,2024-02-22 07:04:12,Active,30
Sub_0915,Client_173,Basic,2024-07-03 16:18:53,2024-02-24 00:11:18,Cancelled,100
Sub_0916,Client_749,Premium,2024-09-05 18:15:13,2024-12-10 15:17:56,Cancelled,200
Sub_0917,Client_162,Basic,2024-03-01 16:32:14,2024-10-08 20:45:42,Active,50
Sub_0918,Client_905,Premium,2024-05-08 01:53:02,2024-05-31 22:04:33,Active,100
Sub_0919,Client_728,Standard,2024-10-09 22:45:26,2024-10-01 08:16:21,Active,200
Sub_0920,Client_776,Basic,2024-05-08 15:05:11,2024-05-19 14:21:49,Active,30
Sub_0921,Client_263,Standard,2024-07-14 15:17:47,2024-02-14 19:05:43,Active,200
Sub_0922,Client_804,Standard,2024-08-12 20:35:43,2024-03-06 02:15:15,Active,100
Sub_0923,Client_274,Basic,2024-02-26 06:21:22,2024-02-07 23:52:58,Active,100
Sub_0924,Client_003,Premium,2024-07-22 09:08:14,2024-03-17 19:21:04,Active,30
Sub_0925,Client_028,Basic,2024-01-24 18:21:02,2024-11-19 07:59:41,Active,30
Sub_0926,Client_326,Standard,2024-08-04 14:25:51,2024-12-07 13:42:01,Active,50
Sub_0927,Client_940,Standard,2024-10-15 22:23:01,2024-10-27 23:18:35,Paused,30
Sub_0928,Client_149,Premium,2024-09-25 19:55:44,2024-09-08 09:22:55,Active,50
Sub_0929,Client_540,Basic,2024-10-20 21:20:03,2024-11-24 08:25:33,Active,100
Sub_0930,Client_488,Standard,2024-01-24 23:36:11,2024-10-20 03:42:18,Active,100
Sub_0931,Client_822,Standard,2024-03-04 04:46:28,2024-04-09 20:43:27,Active,200
Sub_0932,Client_438,Standard,2024-06-14 05:03:18,2024-12-01 12:09:43,Cancelled,200
Sub_0933,Client_065,Premium,2024-10-18 04:34:36,2024-07-03 06:09:26,Paused,50
Sub_0934,Client_356,Standard,2024-09-03 18:39:16,2024-09-19 21:11:23,Active,30
Sub_0935,Client_533,Standard,2024-05-05 18:52:28,2024-10-24 19:41:29,Paused,30
Sub_0936,Client_252,Basic,2024-09-21 22:10:56,2024-06-21 21:05:00,Active,200
Sub_0937,Client_235,Basic,2024-01-14 21:25:46,2024-09-11 18:26:56,Active,100
Sub_0938,Client_227,Standard,2024-06-23 22:49:10,2024-05-04 16:35:11,Active,50
Sub_0939,Client_525,Standard,2024-10-23 21:18:31,2024-02-19 04:38:52,Cancelled,100
Sub_0940,Client_313,Basic,2024-05-23 04:47:08,2024-10-02 16:50:57,Active,100
Sub_0941,Client_049,Premium,2024-09-23 02:31:50,2024-12-02 21:24:35,Active,30
Sub_0942,Client_118,Premium,2024-01-21 08:59:59,2024-10-09 06:26:24,Cancelled,50
Sub_0943,Client_054,Premium,2024-10-21 16:42:05,2024-08-21 02:34:55,Active,100
Sub_0944,Client_650,Premium,2024-06-19 19:27:56,2024-11-13 15:53:54,Active,200
Sub_0945,Client_565,Premium,2024-03-12 00:27:42,2024-03-18 03:56:39,Cancelled,200
Sub_0946,Client_044,Premium,2024-06-29 11:32:19,2024-02-07 16:17:11,Active,30
Sub_0947,Client_815,Premium,2024-05-12 19:05:11,2024-05-13 18:38:29,Active,200
Sub_0948,Client_053,Premium,2024-05-24 22:50:55,2024-08-30 13:33:40,Active,200
Sub_0949,Client_586,Basic,2024-07-12 00:38:54,2024-05-27 23:35:56,Active,100
Sub_0950,Client_558,Premium,2024-09-24 15:33:08,2024-07-07 14:02:16,Active,200
Sub_0951,Client_525,Premium,2024-09-25 16:01:45,2024-11-20 04:38:59,Active,200
Sub_0952,Client_677,Premium,2024-06-07 03:27:20,2024-03-16 01:20:25,Active,100
Sub_0953,Client_102,Standard,2024-02-17 22:56:43,2024-10-13 03:23:10,Active,30
Sub_0954,Client_792,Basic,2024-01-26 12:05:31,2024-03-04 05:31:23,Cancelled,30
Sub_0955,Client_770,Basic,2024-07-25 13:23:48,2024-05-14 03:32:11,Paused,50
Sub_0956,Client_982,Basic,2024-09-02 06:55:59,2024-10-06 00:33:15,Active,200
Sub_0957,Client_849,Premium,2024-04-30 14:47:11,2024-05-10 08:48:54,Active,100
Sub_0958,Client_868,Premium,2024-02-08 05:32:11,2024-10-26 21:37:20,Paused,50
Sub_0959,Client_398,Standard,2024-09-23 16:59:52,2024-03-01 14:27:26,Active,30
Sub_0960,Client_138,Basic,2024-08-16 08:37:24,2024-08-09 02:32:40,Active,30
Sub_0961,Client_675,Premium,2024-03-27 16:38:11,2024-12-10 03:27:34,Paused,100
Sub_0962,Client_921,Basic,2024-09-13 12:25:25,2024-06-24 02:42:49,Cancelled,50
Sub_0963,Client_387,Standard,2024-07-17 18:46:51,2024-07-03 13:54:55,Cancelled,50
Sub_0964,Client_111,Standard,2024-03-12 14:59:03,2024-06-15 04:56:43,Cancelled,100
Sub_0965,Client_614,Standard,2024-06-25 22:12:50,2024-04-14 02:47:59,Active,100
Sub_0966,Client_017,Basic,2024-02-13 21:38:12,2024-04-07 07:01:44,Active,50
Sub_0967,Client_780,Premium,2024-01-21 00:50:41,2024-03-14 13:21:42,Active,30
Sub_0968,Client_182,Premium,2024-10-10 16:42:21,2024-08-22 21:35:13,Active,200
Sub_0969,Client_884,Standard,2024-03-11 18:05:00,2024-02-22 22:57:18,Active,30
Sub_0970,Client_536,Premium,2024-07-09 14:36:25,2024-10-11 07:06:07,Cancelled,100
Sub_0971,Client_541,Standard,2024-07-05 01:01:32,2024-08-06 13:05:09,Cancelled,50
Sub_0972,Client_171,Basic,2024-08-23 17:42:07,2024-08-16 14:53:45,Active,50
Sub_0973,Client_409,Standard,2024-01-28 23:26:49,2024-09-17 02:50:19,Cancelled,200
Sub_0974,Client_740,Basic,2024-07-19 06:42:21,2024-09-02 17:51:38,Cancelled,50
Sub_0975,Client_378,Standard,2024-09-29 09:24:26,2024-09-10 05:49:39,Active,200
Sub_0976,Client_188,Premium,2024-02-03 20:40:09,2024-07-25 11:42:26,Active,30
Sub_0977,Client_858,Premium,2024-04-15 20:19:15,2024-02-20 07:01:53,Active,30
Sub_0978,Client_230,Standard,2024-06-23 02:15:16,2024-09-08 19:09:25,Active,50
Sub_0979,Client_833,Premium,2024-07-20 04:52:48,2024-03-11 07:06:31,Active,50
Sub_0980,Client_852,Premium,2024-07-28 16:24:38,2024-12-13 07:11:49,Active,100
Sub_0981,Client_119,Premium,2024-09-30 04:53:11,2024-04-06 17:46:32,Active,100
Sub_0982,Client_156,Basic,2024-05-02 16:18:48,2024-03-03 10:36:45,Active,50
Sub_0983,Client_784,Premium,2024-03-29 23:21:08,2024-07-26 08:24:36,Paused,50
Sub_0984,Client_687,Basic,2024-09-21 23:41:38,2024-05-21 23:29:21,Active,30
Sub_0985,Client_465,Standard,2024-03-24 09:13:45,2024-09-07 09:25:35,Cancelled,50
Sub_0986,Client_104,Premium,2024-02-29 16:56:10,2024-03-31 20:09:43,Active,100
Sub_0987,Client_604,Premium,2024-02-25 19:50:16,2024-07-05 20:51:36,Active,30
Sub_0988,Client_698,Premium,2024-03-01 07:26:06,2024-06-11 08:07:59,Paused,200
Sub_0989,Client_972,Standard,2024-07-26 08:15:33,2024-03-06 05:37:01,Active,100
Sub_0990,Client_795,Basic,2024-10-06 08:27:58,2024-09-28 22:36:09,Active,100
Sub_0991,Client_502,Basic,2024-03-05 08:27:48,2024-03-30 00:10:27,Cancelled,30
Sub_0992,Client_693,Premium,2024-02-04 05:32:12,2024-06-13 04:13:09,Active,200
Sub_0993,Client_682,Standard,2024-08-07 06:06:10,2024-02-19 05:29:02,Active,100
Sub_0994,Client_699,Standard,2024-01-04 11:06:29,2024-08-05 20:26:18,Active,50
Sub_0995,Client_175,Standard,2024-03-16 08:00:50,2024-05-16 13:50:01,Cancelled,100
Sub_0996,Client_734,Standard,2024-01-19 01:04:09,2024-12-25 20:16:55,Active,30
Sub_0997,Client_745,Standard,2024-03-12 00:40:21,2024-12-15 21:36:56,Active,30
Sub_0998,Client_674,Basic,2024-08-09 15:55:10,2024-10-16 12:37:08,Active,30
Sub_0999,Client_421,Basic,2024-04-16 23:56:01,2024-03-31 09:41:47,Active,100
Sub_1000,Client_134,Basic,2024-01-06 20:10:55,2024-03-04 18:15:33,Cancelled,200
Sub_1001,Client_391,Premium,2024-05-22 22:37:23,2024-04-29 05:50:11,Active,50
Sub_1002,Client_992,Standard,2024-01-03 17:47:04,2024-11-15 18:08:04,Active,30
Sub_1003,Client_736,Premium,2024-04-19 10:49:47,2024-07-31 15:30:30,Active,200
Sub_1004,Client_501,Standard,2024-08-18 15:10:25,2024-10-23 19:01:28,Cancelled,50
Sub_1005,Client_665,Basic,2024-09-03 19:40:19,2024-04-04 12:19:05,Active,30
Sub_1006,Client_033,Premium,2024-07-11 12:32:36,2024-03-27 13:16:42,Cancelled,50
Sub_1007,Client_055,Basic,2024-08-28 18:28:18,2024-11-29 00:56:47,Cancelled,50
Sub_1008,Client_954,Standard,2024-04-26 15:05:32,2024-09-26 09:36:53,Active,200
Sub_1009,Client_519,Standard,2024-02-18 05:18:09,2024-07-09 21:20:45,Active,50
Sub_1010,Client_756,Standard,2024-04-27 23:54:10,2024-06-13 22:37:09,Active,30
Sub_1011,Client_825,Basic,2024-06-23 12:35:09,2024-10-26 00:39:27,Cancelled,200
Sub_1012,Client_638,Standard,2024-01-02 01:54:06,2024-05-29 09:21:11,Active,100
Sub_1013,Client_012,Basic,2024-09-12 23:19:20,2024-08-21 06:36:42,Active,100
Sub_1014,Client_528,Premium,2024-10-20 16:31:50,2024-02-28 02:21:07,Cancelled,200
Sub_1015,Client_720,Standard,2024-01-28 09:41:53,2024-04-01 11:19:14,Active,100
Sub_1016,Client_555,Standard,2024-06-04 14:24:03,2024-06-22 20:23:41,Active,50
Sub_1017,Client_373,Standard,2024-08-29 04:58:04,2024-04-15 21:35:34,Active,30
Sub_1018,Client_484,Premium,2024-01-27 10:39:58,2024-07-16 22:22:28,Active,50
Sub_1019,Client_973,Standard,2024-01-18 17:38:57,2024-02-06 12:38:09,Cancelled,200
Sub_1020,Client_647,Basic,2024-01-10 01:39:26,2024-02-03 05:10:34,Active,30
Sub_1021,Client_228,Basic,2024-05-10 18:51:07,2024-10-14 22:02:29,Active,200
Sub_1022,Client_623,Standard,2024-03-28 22:11:53,2024-04-04 15:24:16,Cancelled,200
Sub_1023,Client_307,Standard,2024-05-01 00:33:19,2024-03-25 18:04:14,Active,200
Sub_1024,Client_457,Premium,2024-07-06 10:22:03,2024-09-26 06:05:41,Paused,50
Sub_1025,Client_160,Premium,2024-07-09 02:22:43,2024-05-27 05:07:55,Paused,30
Sub_1026,Client_331,Premium,2024-05-31 20:02:12,2024-10-13 10:32:01,Active,30
Sub_1027,Client_776,Standard,2024-01-10 00:25:05,2024-06-14 03:18:09,Active,30
Sub_1028,Client_225,Premium,2024-10-03 07:44:41,2024-09-18 17:43:34,Cancelled,50
Sub_1029,Client_983,Premium,2024-04-17 16:53:20,2024-03-17 06:43:05,Active,100
Sub_1030,Client_729,Basic,2024-07-15 17:32:22,2024-03-03 14:15:12,Active,50
Sub_1031,Client_504,Premium,2024-06-09 19:15:37,2024-04-19 20:52:05,Cancelled,50
Sub_1032,Client_456,Basic,2024-02-22 05:45:52,2024-02-20 01:09:01,Active,200
Sub_1033,Client_045,Basic,2024-03-17 19:52:15,2024-08-04 00:32:06,Cancelled,30
Sub_1034,Client_214,Premium,2024-02-10 18:33:30,2024-11-26 22:36:08,Active,30
Sub_1035,Client_059,Basic,2024-05-14 10:24:26,2024-06-02 00:09:32,Active,100
Sub_1036,Client_644,Standard,2024-09-14 14:39:30,2024-08-08 12:26:34,Active,100
Sub_1037,Client_616,Standard,2024-03-17 02:27:53,2024-05-10 09:47:17,Paused,200
Sub_1038,Client_195,Premium,2024-04-17 12:24:21,2024-10-31 02:24:19,Active,30
Sub_1039,Client_925,Standard,2024-06-13 07:30:46,2024-07-24 21:33:21,Cancelled,100
Sub_1040,Client_489,Basic,2024-02-21 11:22:01,2024-10-22 04:28:32,Active,100
Sub_1041,Client_157,Standard,2024-07-20 17:24:00,2024-07-28 05:58:23,Active,30
Sub_1042,Client_610,Premium,2024-05-29 11:49:17,2024-12-14 07:51:07,Active,50
Sub_1043,Client_226,Premium,2024-02-03 15:20:05,2024-02-18 22:01:01,Active,100
Sub_1044,Client_412,Basic,2024-09-19 01:57:41,2024-07-21 21:24:32,Active,30
Sub_1045,Client_205,Premium,2024-10-14 13:52:48,2024-06-22 11:08:42,Active,100
Sub_1046,Client_079,Standard,2024-02-22 21:12:26,2024-05-30 09:46:49,Active,200
Sub_1047,Client_124,Premium,2024-08-10 18:41:12,2024-05-28 02:43:46,Paused,100
Sub_1048,Client_471,Basic,2024-08-18 12:29:58,2024-03-04 10:06:09,Active,30
Sub_1049,Client_940,Premium,2024-08-01 06:44:00,2024-02-20 05:16:28,Paused,100
Sub_1050,Client_218,Standard,2024-07-28 18:47:51,2024-10-07 20:36:42,Active,200
Sub_1051,Client_516,Basic,2024-10-28 04:13:27,2024-02-11 19:25:46,Active,200
Sub_1052,Client_602,Standard,2024-09-10 03:48:06,2024-07-27 04:51:09,Active,100
Sub_1053,Client_104,Basic,2024-01-26 19:37:33,2024-09-03 00:22:18,Active,100
Sub_1054,Client_393,Premium,2024-01-07 18:29:02,2024-04-03 22:20:32,Active,200
Sub_1055,Client_631,Basic,2024-02-22 19:44:30,2024-03-07 02:28:51,Active,200
Sub_1056,Client_645,Basic,2024-01-17 10:37:34,2024-04-24 12:04:38,Active,50
Sub_1057,Client_824,Premium,2024-05-02 18:02:15,2024-03-17 08:04:47,Cancelled,50
Sub_1058,Client_608,Standard,2024-10-26 15:28:47,2024-07-27 03:44:09,Active,200
Sub_1059,Client_980,Premium,2024-04-06 16:57:05,2024-08-05 10:50:50,Cancelled,100
Sub_1060,Client_434,Basic,2024-09-19 02:45:10,2024-02-09 15:55:38,Active,30
Sub_1061,Client_331,Premium,2024-07-01 22:36:07,2024-02-09 08:16:40,Active,100
Sub_1062,Client_143,Basic,2024-10-22 07:24:32,2024-06-29 03:32:13,Active,100
Sub_1063,Client_800,Premium,2024-01-18 03:26:17,2024-04-15 06:58:54,Active,50
Sub_1064,Client_540,Premium,2024-07-15 02:43:27,2024-06-17 08:58:09,Active,50
Sub_1065,Client_278,Standard,2024-08-31 20:21:12,2024-08-05 07:38:11,Active,50
Sub_1066,Client_233,Basic,2024-02-16 05:09:02,2024-04-14 21:47:16,Active,200
Sub_1067,Client_529,Standard,2024-09-05 02:48:46,2024-09-26 16:30:08,Active,200
Sub_1068,Client_571,Basic,2024-10-28 09:51:22,2024-03-21 13:06:47,Active,100
Sub_1069,Client_090,Premium,2024-07-06 01:30:43,2024-09-22 15:18:13,Active,100
Sub_1070,Client_492,Basic,2024-03-09 10:47:43,2024-05-03 02:22:12,Active,30
Sub_1071,Client_199,Standard,2024-10-19 11:05:01,2024-03-20 17:40:55,Paused,100
Sub_1072,Client_362,Standard,2024-06-09 23:36:11,2024-12-21 21:35:14,Cancelled,100
Sub_1073,Client_441,Standard,2024-10-13 18:14:59,2024-09-29 04:59:46,Active,50
Sub_1074,Client_026,Basic,2024-04-02 03:36:53,2024-11-20 19:26:09,Cancelled,50
Sub_1075,Client_025,Standard,2024-03-21 14:02:24,2024-02-20 14:24:52,Cancelled,50
Sub_1076,Client_394,Standard,2024-09-10 10:13:41,2024-10-24 20:00:50,Active,50
Sub_1077,Client_507,Standard,2024-07-31 01:35:45,2024-05-21 01:50:10,Active,50
Sub_1078,Client_301,Premium,2024-06-27 04:37:12,2024-04-23 22:31:10,Paused,30
Sub_1079,Client_339,Premium,2024-08-17 17:52:49,2024-06-28 16:10:55,Active,30
Sub_1080,Client_267,Basic,2024-07-17 17:08:06,2024-06-22 03:52:15,Paused,30
Sub_1081,Client_461,Basic,2024-09-04 17:20:59,2024-10-15 01:10:41,Active,50
Sub_1082,Client_693,Standard,2024-03-29 06:42:19,2024-02-10 15:37:23,Active,200
Sub_1083,Client_456,Premium,2024-05-21 06:56:54,2024-03-10 14:18:23,Active,50
Sub_1084,Client_360,Standard,2024-06-03 04:33:59,2024-03-10 09:06:50,Active,50
Sub_1085,Client_068,Standard,2024-01-16 15:05:39,2024-06-03 03:04:06,Cancelled,30
Sub_1086,Client_863,Premium,2024-05-16 16:10:06,2024-08-04 20:10:24,Paused,50
Sub_1087,Client_412,Premium,2024-02-13 05:29:02,2024-07-23 20:05:04,Active,30
Sub_1088,Client_971,Premium,2024-04-07 13:27:21,2024-05-20 20:48:11,Active,50
Sub_1089,Client_491,Basic,2024-04-19 06:21:41,2024-07-12 22:55:40,Cancelled,100
Sub_1090,Client_833,Basic,2024-05-29 04:33:56,2024-05-11 23:06:49,Active,200
Sub_1091,Client_049,Standard,2024-04-28 19:52:54,2024-06-21 04:25:42,Active,200
Sub_1092,Client_687,Basic,2024-06-02 20:50:35,2024-09-13 23:55:25,Active,30
Sub_1093,Client_564,Premium,2024-08-26 17:53:40,2024-08-08 14:39:50,Cancelled,100
Sub_1094,Client_102,Premium,2024-06-11 00:36:36,2024-11-17 09:56:00,Cancelled,200
Sub_1095,Client_216,Basic,2024-03-31 04:36:30,2024-10-09 17:23:47,Active,30
Sub_1096,Client_438,Standard,2024-05-16 17:06:24,2024-12-04 06:37:08,Active,50
Sub_1097,Client_700,Standard,2024-02-02 15:38:25,2024-11-06 02:04:20,Paused,50
Sub_1098,Client_569,Basic,2024-06-23 18:25:40,2024-03-05 05:56:03,Active,100
Sub_1099,Client_559,Standard,2024-04-29 02:12:34,2024-09-18 02:48:55,Active,200
Sub_1100,Client_159,Standard,2024-01-11 17:15:09,2024-10-09 13:01:42,Active,50
Sub_1101,Client_489,Standard,2024-10-09 19:59:40,2024-05-29 09:04:24,Cancelled,30
Sub_1102,Client_686,Premium,2024-09-14 07:41:05,2024-09-15 16:02:14,Active,50
Sub_1103,Client_242,Premium,2024-07-07 18:07:09,2024-06-29 14:19:42,Active,50
Sub_1104,Client_794,Basic,2024-07-21 09:11:25,2024-03-14 14:49:13,Active,200
Sub_1105,Client_753,Premium,2024-09-24 07:28:35,2024-05-10 10:33:00,Active,200
Sub_1106,Client_882,Standard,2024-02-18 22:25:39,2024-11-17 10:30:53,Active,30
Sub_1107,Client_005,Premium,2024-08-08 21:19:15,2024-11-30 09:11:34,Active,100
Sub_1108,Client_596,Basic,2024-08-12 05:41:38,2024-05-06 08:35:44,Active,100
Sub_1109,Client_820,Premium,2024-05-22 23:38:20,2024-11-09 12:09:29,Active,50
Sub_1110,Client_361,Standard,2024-10-29 22:11:55,2024-10-13 23:49:43,Active,30
Sub_1111,Client_459,Standard,2024-02-15 16:32:06,2024-05-17 05:05:14,Active,100
Sub_1112,Client_248,Basic,2024-03-27 00:59:36,2024-09-21 10:07:04,Paused,100
Sub_1113,Client_566,Premium,2024-04-15 12:14:35,2024-12-26 03:12:11,Cancelled,50
Sub_1114,Client_673,Premium,2024-09-05 00:01:56,2024-05-16 20:33:38,Active,30
Sub_1115,Client_946,Premium,2024-08-16 21:21:07,2024-06-25 01:37:02,Cancelled,100
Sub_1116,Client_422,Standard,2024-02-12 09:01:46,2024-10-31 05:53:07,Active,200
Sub_1117,Client_923,Basic,2024-04-30 12:22:57,2024-11-16 17:20:35,Paused,200
Sub_1118,Client_738,Premium,2024-01-12 12:57:37,2024-10-02 00:56:59,Active,50
Sub_1119,Client_015,Standard,2024-07-05 08:49:13,2024-03-24 12:06:16,Active,50
Sub_1120,Client_736,Standard,2024-06-28 05:38:39,2024-11-19 16:08:44,Active,50
Sub_1121,Client_573,Standard,2024-02-12 12:35:53,2024-06-25 18:59:34,Active,50
Sub_1122,Client_122,Premium,2024-02-24 23:03:04,2024-10-11 12:53:38,Paused,100
Sub_1123,Client_277,Premium,2024-10-05 17:03:34,2024-07-22 09:24:57,Active,30
Sub_1124,Client_558,Premium,2024-01-26 14:31:32,2024-04-04 07:27:32,Active,50
Sub_1125,Client_453,Premium,2024-09-01 18:18:33,2024-10-28 07:28:38,Active,50
Sub_1126,Client_390,Premium,2024-08-24 01:25:29,2024-07-23 21:21:27,Cancelled,100
Sub_1127,Client_294,Premium,2024-01-17 00:33:30,2024-04-19 11:13:19,Active,50
Sub_1128,Client_574,Premium,2024-05-03 19:03:27,2024-04-27 12:43:55,Active,50
Sub_1129,Client_598,Premium,2024-06-13 01:28:18,2024-05-19 17:13:42,Paused,30
Sub_1130,Client_446,Premium,2024-10-21 13:58:44,2024-10-02 12:30:02,Active,200
Sub_1131,Client_210,Standard,2024-05-26 08:59:51,2024-03-04 03:12:30,Active,50
Sub_1132,Client_590,Premium,2024-03-25 20:13:15,2024-07-03 17:24:44,Paused,100
Sub_1133,Client_714,Basic,2024-01-24 17:08:00,2024-12-11 03:07:43,Active,30
Sub_1134,Client_302,Standard,2024-01-29 14:00:06,2024-11-02 04:36:13,Active,100
Sub_1135,Client_909,Premium,2024-06-03 00:22:37,2024-04-18 12:58:52,Active,30
Sub_1136,Client_223,Basic,2024-08-17 08:35:32,2024-10-07 23:15:42,Cancelled,30
Sub_1137,Client_734,Premium,2024-01-13 02:25:33,2024-02-29 20:11:45,Active,50
Sub_1138,Client_003,Basic,2024-01-15 21:10:44,2024-12-08 19:26:30,Paused,50
Sub_1139,Client_990,Basic,2024-02-24 02:13:04,2024-08-26 17:12:46,Cancelled,50
Sub_1140,Client_518,Basic,2024-01-10 02:46:40,2024-11-15 23:35:20,Active,200
Sub_1141,Client_093,Basic,2024-02-22 02:26:12,2024-06-20 09:17:21,Cancelled,200
Sub_1142,Client_520,Standard,2024-07-09 01:04:57,2024-05-25 00:52:19,Active,100
Sub_1143,Client_428,Standard,2024-03-21 13:50:48,2024-03-13 18:47:38,Active,50
Sub_1144,Client_493,Basic,2024-03-05 07:50:21,2024-06-25 14:01:00,Cancelled,200
Sub_1145,Client_235,Premium,2024-01-18 04:40:19,2024-07-21 20:32:01,Paused,50
Sub_1146,Client_620,Basic,2024-08-03 11:02:20,2024-12-27 00:14:52,Active,200
Sub_1147,Client_161,Standard,2024-07-14 14:14:02,2024-08-30 21:01:26,Active,200
Sub_1148,Client_721,Premium,2024-07-01 09:28:30,2024-08-24 18:51:56,Active,30
Sub_1149,Client_752,Standard,2024-02-29 06:49:54,2024-04-14 14:31:00,Active,50
Sub_1150,Client_331,Standard,2024-04-21 22:08:35,2024-12-12 19:38:56,Active,50
Sub_1151,Client_333,Premium,2024-05-14 06:05:20,2024-07-08 11:18:44,Active,200
Sub_1152,Client_050,Basic,2024-05-07 05:41:32,2024-04-08 14:03:23,Active,50
Sub_1153,Client_523,Basic,2024-07-21 16:31:09,2024-03-25 02:39:55,Active,200
Sub_1154,Client_863,Basic,2024-01-07 12:09:27,2024-05-04 02:45:26,Active,50
Sub_1155,Client_668,Basic,2024-05-13 04:45:20,2024-11-23 20:32:37,Cancelled,30
Sub_1156,Client_492,Premium,2024-10-21 21:06:05,2024-02-04 10:55:03,Cancelled,50
Sub_1157,Client_582,Premium,2024-06-05 16:59:08,2024-11-08 06:03:56,Active,30
Sub_1158,Client_681,Premium,2024-05-25 16:15:38,2024-11-26 07:37:12,Active,100
Sub_1159,Client_272,Standard,2024-08-01 09:06:56,2024-07-07 18:16:29,Active,50
Sub_1160,Client_580,Premium,2024-04-24 23:02:59,2024-11-30 18:24:10,Active,50
Sub_1161,Client_867,Basic,2024-01-21 22:08:57,2024-09-01 15:33:43,Active,50
Sub_1162,Client_252,Standard,2024-02-13 10:05:31,2024-11-13 23:59:01,Cancelled,30
Sub_1163,Client_560,Basic,2024-04-01 15:55:10,2024-04-03 21:53:00,Active,50
Sub_1164,Client_696,Basic,2024-08-17 06:21:57,2024-04-23 21:43:53,Active,50
Sub_1165,Client_832,Premium,2024-05-10 00:18:00,2024-10-10 12:08:38,Active,200
Sub_1166,Client_699,Premium,2024-06-13 11:12:00,2024-07-18 16:06:16,Active,100
Sub_1167,Client_090,Basic,2024-07-14 20:27:50,2024-02-17 19:58:30,Active,30
Sub_1168,Client_446,Basic,2024-05-30 16:29:14,2024-03-09 17:33:06,Paused,200
Sub_1169,Client_332,Standard,2024-10-10 02:06:12,2024-10-18 02:58:13,Active,30
Sub_1170,Client_139,Premium,2024-01-03 22:34:03,2024-10-28 09:40:44,Active,200
